date_work,dot,port,port1,ip,ip1,domain_count,urls_count,click,here,link,suspension,dear,verifyyouraccount,html,w_count,str_count,body_richness,account_count,suspended_count,word_count,@,!,#,%,&,+,-,_,$,*,/,\,contain_account,contain_password,contain_verify,contain_reward,contain_confidentiality,contain_cancel,bank,fw,re,verify,subject_word_count,subject_str_count,subject_richness,upper
0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,951,6115,0.16,0,0,469,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,11,0.18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,164,0.16,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,1090,0.18,0,0,125,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,2361,0.14,0,0,194,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,27,0.15,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0.4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0.2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,2146,0.27,0,0,227,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,0.12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,227,0.15,0,0,31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,0.17,1
0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,115,757,0.15,0,0,80,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,44,0.18,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,1004,0.17,0,0,123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,57,0.16,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,663,0.16,0,0,88,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,18,0.22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,333,0.17,0,0,28,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,22,0.23,0
0,2,0,0,0,0,2,2,0,0,0,0,0,0,1,161,1675,0.1,0,0,137,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,23,0.17,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,791,4347,0.18,0,0,380,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,24,0.17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,2624,0.23,0,1,255,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,25,0.12,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50,340,0.15,0,0,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,0.15,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,355,3581,0.1,0,0,160,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,854,0.16,0,0,111,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0.17,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,18,59,0.31,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,37,0.22,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,846,0.12,0,0,62,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,32,0.22,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,236,0.17,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,102,0.01,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,62,0.02,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,355,3581,0.1,0,0,160,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,866,0.14,0,0,98,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,0.11,0
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,361,3519,0.1,0,0,167,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,273,2978,0.09,0,0,126,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,26,3099,0.01,0,0,9,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,50,0.02,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,90,0.17,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26,0.23,1
0,2,0,0,0,0,2,2,0,0,0,0,0,0,1,161,1675,0.1,0,0,137,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,23,0.17,1
0,5,0,0,0,0,3,3,0,0,0,0,0,0,1,47,743,0.06,0,0,36,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,66,0.02,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,340,1977,0.17,0,0,216,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,33,0.18,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,778,0.14,0,0,87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,0.15,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,929,0.16,0,0,78,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0.14,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,438,0.16,0,0,62,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0.2,1
1,0,0,0,9,1,1,14,0,0,0,0,0,0,0,864,5461,0.16,0,0,484,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,18,0.11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,345,0.1,0,0,33,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,38,0.21,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,864,0.14,0,0,98,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,0.11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,60,0.17,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,0.23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,114,0.17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0.2,1
0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,164,1197,0.14,0,0,118,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,24,0.17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,626,0.15,0,0,81,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,0.19,1
0,4,0,0,0,0,2,2,0,0,0,0,0,0,1,24,1463,0.02,0,0,22,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,34,0.03,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,53,1021,0.05,0,0,49,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,0
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,310,3377,0.09,0,0,145,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,15,0.2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,1051,0.16,0,0,119,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.23,1
0,4,0,0,0,0,1,2,0,0,0,0,0,0,1,57,1035,0.06,0,0,56,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,28,0.14,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,1065,0.17,0,0,123,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,0.25,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,582,0.16,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,1051,0.17,0,0,113,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,26,0.19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0.12,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,109,1177,0.09,0,0,81,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,35,0.11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,546,0.16,0,0,65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0.24,1
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,106,641,0.17,0,0,81,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,48,0.1,1
0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,5,134,0.04,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,62,0.11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1299,0,0,0,5,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,56,0.02,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,302,1950,0.15,0,0,201,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0.14,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,2598,0.15,0,0,223,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,0.12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,752,0.16,0,0,94,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,36,0.14,1
0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1431,7794,0.18,0,0,610,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,40,0.15,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,217,2013,0.11,0,0,176,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,41,0.1,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,97,769,0.13,0,0,79,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,0.15,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,358,3601,0.1,0,0,160,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0.2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0.02,0
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,304,3111,0.1,0,0,136,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,5,0,0,0,0,3,3,0,0,0,0,0,0,1,47,743,0.06,0,0,36,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,66,0.02,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,93,1207,0.08,0,0,76,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,34,0.18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,1104,0.38,0,0,98,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,18,0.11,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,217,2013,0.11,0,0,176,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,41,0.1,1
0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,20,162,0.12,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,24,0.21,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,229,0.18,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,0.19,1
0,3,0,0,0,0,2,2,0,0,0,0,0,0,0,4,1033,0,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,22,0.05,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,900,0.16,0,0,110,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,24,0.25,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,818,0.17,0,0,98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,53,1023,0.05,0,0,49,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,30,0.2,0
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,54,1027,0.05,0,0,50,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,29,0.14,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,378,0.13,0,0,44,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,15,0.13,0
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,154,1639,0.09,0,0,133,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,62,0.21,1
1,4,0,0,0,0,1,2,0,0,0,0,0,0,0,212,1309,0.16,0,0,149,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,53,1013,0.05,0,0,49,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,0.08,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,2263,0.16,0,0,242,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.14,0
1,11,0,0,0,0,2,4,0,0,0,0,1,0,1,591,5507,0.11,0,0,361,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,92,1188,0.08,0,0,76,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,28,0.18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,2062,0.15,0,0,210,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,67,0.16,1
0,5,0,0,0,0,2,2,0,0,0,0,0,0,1,165,1672,0.1,0,0,99,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9,0.22,1
0,4,0,0,2,1,3,7,0,0,0,0,0,0,1,156,4716,0.03,0,0,112,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,965,5330,0.18,0,0,226,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,30,0.13,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,628,0.15,0,0,79,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,12,0.17,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,139789,0,0,0,11,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,26,0.08,1
0,6,0,0,0,0,1,2,0,0,0,0,0,0,1,173,1686,0.1,0,0,83,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,36,0.14,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,138560,0,0,0,11,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,24,0.21,1
0,18,0,0,0,0,1,6,0,0,0,0,0,0,1,490,3310,0.15,0,0,259,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,35,0.17,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,275,0.12,0,0,30,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,7,58,0.12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,564,0.11,0,0,48,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11,78,0.14,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,274,2265,0.12,0,0,214,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,23,0.17,1
0,18,0,0,0,0,1,6,0,0,0,0,0,0,1,549,4050,0.14,0,0,344,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,40,0.18,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,323,0.04,0,0,12,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,13,0.23,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,89,1184,0.08,0,0,73,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,22,0.18,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,558,0.11,0,0,48,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11,78,0.14,1
0,4,0,0,0,0,1,2,0,0,0,0,0,0,0,32,313,0.1,0,0,30,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,35,0.17,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,114,0.01,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,54,0.02,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,985,0.16,0,0,123,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,30,0.17,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,54,1028,0.05,0,0,50,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,28,0.18,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,139787,0,0,0,11,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1927,0,0,0,5,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,60,0.02,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,284,3046,0.09,0,0,124,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,332,2004,0.17,0,0,199,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,4,23,0.17,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,118,2263,0.05,0,0,103,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,490,6673,0.07,0,0,335,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,17,0.29,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,432,0.15,0,0,57,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,30,0.17,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,1975,0.16,0,0,220,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,17,79,0.22,1
0,4,0,0,0,0,2,2,0,0,0,0,0,0,1,57,1034,0.06,0,0,56,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,30,0.2,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,55,1023,0.05,0,0,51,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,27,0.19,0
1,6,0,0,0,0,1,2,0,0,0,0,1,0,1,393,2709,0.15,0,0,243,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,2,0,0,0,0,1,2,0,0,0,0,0,0,1,178,1878,0.09,0,0,150,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,34,0.15,1
0,5,0,0,0,0,2,4,0,0,0,0,0,0,1,83,5981,0.01,0,0,77,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,58,0.03,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,760,0.15,0,0,91,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,0.17,1
0,3,0,0,0,0,1,1,0,0,0,0,0,0,1,310,2476,0.13,0,0,153,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,30,0.17,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,126,0.01,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,66,0.02,1
0,83,0,0,0,0,8,34,0,1,0,0,0,0,1,3177,18026,0.18,6,0,819,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,9,73,0.12,1
0,3,0,0,0,0,2,2,0,0,0,0,1,0,1,376,2361,0.16,0,0,220,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,22,0.14,1
0,11,0,0,0,0,4,6,0,0,0,0,0,0,1,743,8794,0.08,0,0,313,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12,59,0.2,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,93,1216,0.08,0,0,76,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,15,0.13,0
0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,5,129,0.04,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,60,0.12,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,332,2004,0.17,0,0,199,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,4,23,0.17,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,275,2987,0.09,0,0,127,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,46,406,0.11,0,0,44,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,0.33,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,1546,0.19,0,0,174,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,30,0.17,1
0,4,0,0,0,0,1,2,0,0,0,0,0,0,1,118,1020,0.12,0,0,62,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,26,0.19,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,480,2963,0.16,1,0,284,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,3,18,0.17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1396,0,0,0,4,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0.5,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,54,1025,0.05,0,0,50,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,33,0.12,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1340,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,90,0.01,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,1682,0.16,0,0,186,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13,73,0.18,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,3039,0.17,2,0,298,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,6,45,0.13,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,387,3290,0.12,0,0,131,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,11,0,0,0,0,4,6,0,0,0,0,0,0,1,744,8760,0.08,0,0,312,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12,59,0.2,1
1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,19,3344,0.01,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,98,0.01,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,252,2335,0.11,0,0,194,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,18,78,0.23,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,53,1018,0.05,0,0,49,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,19,0.16,0
0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,88,770,0.11,0,0,77,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,30,0.17,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,90,1186,0.08,0,0,74,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,30,0.17,0
